source,num_years,start_year,end_year,derived,derived_details,geography,geography_id_name,geography_id,geography_name,demographic_category,demographic_category_label,min_age,max_age,unit,estimate,se,moe,cv,reliable,upper_ci,lower_ci,acs_table,acs_code,acs_label,acs_concept,pums_variables,overall_segment,reporting_segment,row_identifier,data_as_of,data_loaded_at,tract_name
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075031402,Census Tract 314.02,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,1,1.215805471,2,1.215805471,FALSE,3,-1,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 314.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075032601,Census Tract 326.01,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,27,24.92401216,41,0.923111561,FALSE,68,-14,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 326.01,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075032602,Census Tract 326.02,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,7.902735562,13,,TRUE,13,-13,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 326.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075032700,Census Tract 327,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,65,44.98480243,74,0.692073884,FALSE,139,-9,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 327,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075032801,Census Tract 328.01,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,7.902735562,13,,TRUE,13,-13,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 328.01,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075032802,Census Tract 328.02,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,148,116.1094225,191,0.784523125,FALSE,339,-43,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 328.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075032901,Census Tract 329.01,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,22,15.80547112,26,0.718430506,FALSE,48,-4,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 329.01,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075032902,Census Tract 329.02,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,7.902735562,13,,TRUE,13,-13,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 329.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075033001,Census Tract 330,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,7.902735562,13,,TRUE,13,-13,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 330,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075033002,Census Tract 330.02,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,7.902735562,13,,TRUE,13,-13,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 330.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075033100,Census Tract 331,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,24,24.92401216,41,1.038500507,FALSE,65,-17,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 331,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075033201,Census Tract 332.01,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,7.902735562,13,,TRUE,13,-13,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 332.01,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075033203,Census Tract 332.03,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,7.902735562,13,,TRUE,13,-13,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 332.03,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075033204,Census Tract 332.04,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,7.902735562,13,,TRUE,13,-13,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 332.04,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075035101,Census Tract 351,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,7.902735562,13,,TRUE,13,-13,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 351,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075035102,Census Tract 351.02,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,87,81.45896657,134,0.936309961,FALSE,221,-47,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 351.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075035201,Census Tract 352.01,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,11.55015198,19,,TRUE,19,-19,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 352.01,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075035202,Census Tract 352.02,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,228,124.6200608,205,0.546579214,FALSE,433,23,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 352.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075035300,Census Tract 353,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,11.55015198,19,,TRUE,19,-19,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 353,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075035400,Census Tract 354,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,11.55015198,19,,TRUE,19,-19,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 354,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075040100,Census Tract 401,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,7.902735562,13,,TRUE,13,-13,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 401,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075040200,Census Tract 402,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,11.55015198,19,,TRUE,19,-19,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 402,9/1/2022 12:17,9/1/2022 12:52,
